ACADEMIC_PERIOD,MAJOR_CODE,SUBJECT,COURSE_NUMBER,SEQ_NUMBER,CRN,COURSE_TITLE,CREDIT_HRS,COURSE_CREDIT_RANGE,CREDIT_HR_SESSION,MEET_DAYS,BEGIN_TIME,END_TIME,CLASS_TIME,BLDG_CODE,ROOM_CODE,INSTRUCTOR1,INSTRUCTOR2,INSTRUCTOR3,COURSE_NOTES,COURSE_ATTRIBUTES,MAX_ENROLL,CURR_ENROLL,SEATS_REMAINING
201601,CSC,MAT,220,0,16017,REGISTER FOR CRN 15944,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1046,Peck T,,,"XLST,PRQ",MQRQ,0,0,0
201601,MAT,MAT,230,0,15199,Sets and Proofs,,1,1, M  W  F ,1430,1520,0230 - 0320pm,WALL,210,Ash D,,,PRQ,MQRQ,20,0,20
201601,MAT,MAT,235,0,10391,Differential Equations,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,1062,Chartier T,,,PRQ,MQRQ,30,0,30
201601,MAT,MAT,330,0,15201,Real Analysis I,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2068,Molinek D,,,PRQ,,30,0,30
201601,MAT,MAT,340,0,10396,Probability,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,3106,Heyer L,,,PRQ,,30,0,30
201601,MAT,MAT,355,0,12301,Abstract Algebra I,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2146,Davis S,,,PRQ,,30,0,30
201601,MAT,MAT,380,0,15296,Sem: Problem Solving & History,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2084,Bivens I,,,PRQ,,30,0,30
201601,MHU,MHU,120,0,15817,Intro to Clinical Ethics,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,3106,Eijkholt M,,,,PRRQ,30,0,30
201601,MHU,MHU,211,0,15811,"Health,Illness & Primary Care",,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,1062,Mamoon N,,,PRQ,NONE,30,0,30
201601,PSY,MHU,244,0,15993,REGISTER FOR CRN 14793,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ,XLST",SSRQ,0,0,0
201601,MHU,MHU,244,0,15993,REGISTER FOR CRN 14793,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ,XLST",SSRQ,0,0,0
201601,SOC,MHU,280,0,15800,Introduction to Global Health,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2234,Orroth A,,,,NONE,30,0,30
201601,MHU,MHU,280,0,15800,Introduction to Global Health,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2234,Orroth A,,,,NONE,30,0,30
201601,PSY,MHU,354,0,15966,REGISTER FOR CRN 15970,,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,1045,Stutts L,,,"34,PRQ,PRM,XLST",SSRQ,0,0,0
201601,MHU,MHU,354,0,15966,REGISTER FOR CRN 15970,,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,1045,Stutts L,,,"34,PRQ,PRM,XLST",SSRQ,0,0,0
201601,MHU,MHU,395,0,15653,Intro to Public Health - TBD,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,3084,Baron P,,,PRM,,30,0,30
201601,MHU,MHU,395,0,16007,Health Methods TBD,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,3187,Baron P,,,,,20,0,20
201601,MIL,MIL,101,0,10405,Leadership & Personal Develop,,0,0,    R  ,940,1055,0940 - 1055am,PREY,24,Staff S,,,12,,15,0,15
201601,MIL,MIL,201,A,12737,Innovative Team Leadership,,0,0,  T    ,900,1040,0900 - 1040am,UNCC,,Staff S,,,12,,15,0,15
201601,MIL,MIL,201,B,15987,Innovative Team Leadership,,0,0,   W   ,1400,1540,0200 - 0340pm,UNCC,,Staff S,,,"2,PRM",,15,0,15
201601,MIL,MIL,301,A,10410,Adaptive Tactical Leadership,,1,1,  T    ,900,1130,0900 - 1130am,UNCC,,Staff S,,,"3,XP,R",,10,0,10
201601,MIL,MIL,301,B,15464,Adaptive Tactical Leadership,,1,1,   W   ,1400,1630,0200 - 0430pm,UNCC,,Staff S,,,"3,XP,R",,10,0,10
201601,MIL,MIL,401,A,10411,Developing Adaptive Leaders,,0,0,  T    ,830,1050,0830 - 1050am,UNCC,,Staff S,,,"4,XP,R",,10,0,10
201601,MIL,MIL,401,B,15465,Developing Adaptive Leaders,,0,0,   W   ,1400,1630,0200 - 0430pm,UNCC,,Staff S,,,"4,XP,R",,10,0,10
201601,MUS,MUS,8,0,16021,After Hours,,0,0,      ,,,TBA ,,,Gilliam C,,,,,6,0,6
201601,MUS,MUS,9,0,16018,Collegium Musicum,,0,0,      ,,,TBA ,,,Gilliam C,,,,,9,0,9
201601,MUS,MUS,10,0,10622,Davidson Singers,,0,0,    R  ,1830,2030,0630 - 0830pm,,,Gilliam C,,,PRM,,30,0,30
201601,MUS,MUS,10,0,10622,Davidson Singers,,0,0,   W   ,1700,1800,0500 - 0600pm,,,Gilliam C,,,PRM,,30,0,30
201601,MUS,MUS,11,0,12364,Jazz Ensemble,,0,0,  T  R  ,1630,1815,0430 - 0615pm,,,Lawing W,,,PRM,,16,0,16
201601,MUS,MUS,12,0,12365,Symphony Orchestra,,0,0, M  W   ,1630,1815,0430 - 0615pm,,,Keith T,,,PRM,,43,0,43
201601,MUS,MUS,13,0,12366,Chorale,,0,0, M T W R  ,1700,1800,0500 - 0600pm,,,Gilliam C,,,PRM,,54,0,54
201601,MUS,MUS,17,0,15072,Saxophone Quartet,,0,0,      ,,,TBA ,,,Botelho M,,,PRM,,4,0,4
201601,MUS,MUS,18,0,15212,Jazz Combo,,0,0,      ,,,TBA ,,,Botelho M,,,PRM,,6,0,6
201601,MUS,MUS,20,0,16104,Jazz Improvisation,,0,0,      ,,,TBA ,,,Botelho M,,,,,0,0,0
201601,MUS,MUS,43,0,12892,African Drumming Ensemble,,0,0,      ,,,TBA ,,,Botelho M,,,PRM,,5,0,5
201601,MUS,MUS,50,0,10642,Applied Lessons,,0,0,      ,,,TBA ,,,Botelho M,,,"FEE,PRM",,1,0,1
201601,MUS,MUS,55,0,10637,Applied Lessons,,0,0,      ,,,TBA ,,,Botelho M,,,"FEE,PRM",,36,0,36
201601,MUS,MUS,101,0,14488,Music Theory,,1,1, M  W  F ,830,920,0830 - 0920am,SLOAN,B011,Botelho M,,,,VPRQ,20,0,20
201601,MUS,MUS,121,0,12123,Music in Western Civilization,,1,1, M  W  F ,1030,1120,1030 - 1120am,SLOAN,201,Keith T,,,,VPRQ,30,0,30
201601,MUS,MUS,141,0,14587,World Musics,,1,1, M  W  F ,930,1020,0930 - 1020am,SLOAN,201,Stasack J,,,,CULT VPRQ,30,0,30
201601,MUS,MUS,155,0,13579,Applied Lessons,,1,1,      ,,,TBA ,,,Botelho M,,,"FEE,PRM",,19,0,19
201601,MUS,MUS,195,0,10454,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,MUS,MUS,232,0,14459,Jazz,,1,1,  T  R  ,1340,1455,0140 - 0255pm,SLOAN,201,Lawing W,,,,VPRQ,30,0,30
201601,AFR,MUS,232,0,14459,Jazz,,1,1,  T  R  ,1340,1455,0140 - 0255pm,SLOAN,201,Lawing W,,,,VPRQ,30,0,30
201601,MUS,MUS,236,0,16135,Social Dance & the Orchestra,,1,1,  T  R  ,940,1055,0940 - 1055am,SLOAN,201,Keith T,,,,VPRQ,30,0,30
201601,MUS,MUS,241,0,16105,Music of Latin America,,1,1,  T  R  ,815,930,0815 - 0930am,SLOAN,B011,Botelho M,,,,CULT VPRQ,20,0,20
201601,LAS,MUS,241,0,16105,Music of Latin America,,1,1,  T  R  ,815,930,0815 - 0930am,SLOAN,B011,Botelho M,,,,CULT VPRQ,20,0,20
201601,AFR,MUS,241,0,16105,Music of Latin America,,1,1,  T  R  ,815,930,0815 - 0930am,SLOAN,B011,Botelho M,,,,CULT VPRQ,20,0,20
201601,MUS,MUS,255,0,13590,Applied Lessons,,1,1,      ,,,TBA ,,,Botelho M,,,"FEE,PRM,PRQ",,11,0,11
201601,MUS,MUS,262,0,15756,Songwriting and Transcription,,1,1,  T  R  ,1505,1620,0305 - 0420pm,SLOAN,201,Stasack J,,,PRQ,VPRQ,6,0,6
201601,MUS,MUS,295,0,10458,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,MUS,MUS,311,0,16107,Music Technology & Production,,1,1,  T  R  ,940,1055,0940 - 1055am,SLOAN,B020,Lawing W,,,PRQ,NONE,6,0,6
201601,MUS,MUS,356,0,16019,Applied Lessons,,1,1,      ,,,TBA ,,,Botelho M,,,FEE,,2,0,2
201601,MUS,MUS,357,0,16020,Applied Lessons,,1,1,      ,,,TBA ,,,Botelho M,,,FEE,,2,0,2
201601,MUS,MUS,361,0,15518,Adv Studies in Composition,,1,1,  T  R  ,1215,1330,1215 - 0130pm,SLOAN,B011,Stasack J,,,"PRM,PRQ",,6,0,6
201601,MUS,MUS,395,0,10461,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,MUS,MUS,396,0,12390,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,MUS,MUS,401,0,16108,Senior Seminar,,1,1,   W   ,1330,1620,0130 - 0420pm,SLOAN,B011,Weinstein G,,,PRM,,12,0,12
201601,PHI,PHI,105,0,14483,Ancient Greek Philosophy,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1006,Studtmann P,,,,PRRQ,30,0,30
201601,CLA,PHI,105,0,14483,Ancient Greek Philosophy,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1006,Studtmann P,,,,PRRQ,30,0,30
201601,PHI,PHI,110,0,15154,Problems of Philosophy,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,3106,Layman D,,,,PRRQ,30,0,30
201601,PHI,PHI,120,0,14188,Applied Ethics,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,1027,Layman D,,,,PRRQ,30,0,30
201601,PHI,PHI,200,0,14021,Symbolic Logic,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,3106,Studtmann P,,,,MQRQ,30,0,30
201601,PHI,PHI,216,0,15437,Philosophy of Language,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3187,Jankovic M,,,,PRRQ,30,0,30
201601,LIT,PHI,216,0,15437,Philosophy of Language,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3187,Jankovic M,,,,PRRQ,30,0,30
201601,PHI,PHI,217,0,15044,Philosophy of Mind,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2234,Jankovic M,,,,PRRQ,30,0,30
201601,PHI,PHI,220,0,14454,Political Philosophy,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3106,Layman D,,,,PRRQ,30,0,30
201601,PHI,PHI,235,0,15159,Existentialism,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,1006,Griffith M,,,,PRRQ,30,0,30
201601,PHI,PHI,250,0,15781,Buddhism as Philosophy,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2234,Robb D,,,,CULT PRRQ,30,0,30
201601,SASI,PHI,250,0,15781,Buddhism as Philosophy,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2234,Robb D,,,,CULT PRRQ,30,0,30
201601,PHI,PHI,350,0,14439,Seminar in Philosophy,,1,1, M  W  F ,1530,1620,0330 - 0420pm,CHAM,3209,Griffith M,,,,NONE,16,0,16
201601,PHI,PHI,365,0,16094,Philosophy of Mathematics,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CHAM,3106,Studtmann P,,,,NONE,30,0,30
201601,PHY,PHY,106,A,15459,Astronomy,1,0 TO 1,1, M  W  F ,1330,1420,0130 - 0220pm,DANA,146,Thompson K,,,12+,NSRQ,8,0,8
201601,PHY,PHY,106,A,15459,Astronomy,1,0 TO 1,0, M     ,1430,1720,0230 - 0520pm,DANA,126,Thompson K,,,12+,NSRQ,8,0,8
201601,PHY,PHY,106,B,15460,Astronomy,1,0 TO 1,1, M  W  F ,1330,1420,0130 - 0220pm,DANA,146,Thompson K,,,,NSRQ,8,0,8
201601,PHY,PHY,106,B,15460,Astronomy,1,0 TO 1,0, M     ,1430,1720,0230 - 0520pm,DANA,126,Thompson K,,,,NSRQ,8,0,8
201601,PHY,PHY,106,C,15757,Astronomy,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,DANA,126,Thompson K,,,12+,NSRQ,8,0,8
201601,PHY,PHY,106,C,15757,Astronomy,1,0 TO 1,1, M  W  F ,1330,1420,0130 - 0220pm,DANA,146,Thompson K,,,12+,NSRQ,8,0,8
201601,PHY,PHY,106,D,15758,Astronomy,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,DANA,126,Thompson K,,,,NSRQ,8,0,8
201601,PHY,PHY,106,D,15758,Astronomy,1,0 TO 1,1, M  W  F ,1330,1420,0130 - 0220pm,DANA,146,Thompson K,,,,NSRQ,8,0,8
201601,PHY,PHY,120,A,10477,General Physics I,1,0 TO 1,0,   W   ,1430,1720,0230 - 0520pm,DANA,111,Boye D,,,,NSRQ,16,0,16
201601,PHY,PHY,120,A,10477,General Physics I,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,DANA,146,Boye D,,,,NSRQ,16,0,16
201601,PHY,PHY,120,B,10478,General Physics I,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,DANA,111,Boye D,,,,NSRQ,16,0,16
201601,PHY,PHY,120,B,10478,General Physics I,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,DANA,146,Boye D,,,,NSRQ,16,0,16
201601,PHY,PHY,130,A,10479,General Physics with Calculus,1,0 TO 1,0, M     ,1430,1720,0230 - 0520pm,DANA,111,Belloni M,Kharel S,,"1+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,130,A,10479,General Physics with Calculus,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,DANA,146,Belloni M,Kharel S,,"1+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,130,B,10480,General Physics with Calculus,1,0 TO 1,0, M     ,1430,1720,0230 - 0520pm,DANA,111,Belloni M,Kharel S,,"234+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,130,B,10480,General Physics with Calculus,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,DANA,146,Belloni M,Kharel S,,"234+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,130,C,12050,General Physics with Calculus,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,DANA,111,Belloni M,Kharel S,,"1+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,130,C,12050,General Physics with Calculus,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,DANA,146,Belloni M,Kharel S,,"1+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,130,D,12051,General Physics with Calculus,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,DANA,111,Belloni M,Kharel S,,"234+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,130,D,12051,General Physics with Calculus,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,DANA,146,Belloni M,Kharel S,,"234+,R,LL",NSRQ,8,0,8
201601,PHY,PHY,230,A,15548,General Phys II with Calculus,1,0 TO 1,0, M     ,1430,1720,0230 - 0520pm,DANA,127,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,CHE,PHY,230,A,15548,General Phys II with Calculus,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,DANA,146,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,CHE,PHY,230,A,15548,General Phys II with Calculus,1,0 TO 1,0, M     ,1430,1720,0230 - 0520pm,DANA,127,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,PHY,PHY,230,A,15548,General Phys II with Calculus,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,DANA,146,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,PHY,PHY,230,B,15549,General Physics II w/Calculus,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,DANA,146,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,PHY,PHY,230,B,15549,General Physics II w/Calculus,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,DANA,127,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,CHE,PHY,230,B,15549,General Physics II w/Calculus,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,DANA,146,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,CHE,PHY,230,B,15549,General Physics II w/Calculus,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,DANA,127,Kuchera M,,,PRQ,NSRQ,16,0,16
201601,PHY,PHY,310,0,12054,Electronics & Instrumentation,1,0 TO 1,0,  T  R  ,1215,1620,1215 - 0420pm,DANA,B037,Yukich J,,,PRQ,NSRQ,16,0,16
201601,CSC,PHY,310,0,12054,Electronics & Instrumentation,1,0 TO 1,1,  T  R  ,815,930,0815 - 0930am,DANA,B071,Yukich J,,,PRQ,NSRQ,16,0,16
201601,CSC,PHY,310,0,12054,Electronics & Instrumentation,1,0 TO 1,0,  T  R  ,1215,1620,1215 - 0420pm,DANA,B037,Yukich J,,,PRQ,NSRQ,16,0,16
201601,PHY,PHY,310,0,12054,Electronics & Instrumentation,1,0 TO 1,1,  T  R  ,815,930,0815 - 0930am,DANA,B071,Yukich J,,,PRQ,NSRQ,16,0,16
201601,PHY,PHY,320,A,10482,Intro to Modern Physics,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,DANA,153,Gfroerer T,,,PRQ,NSRQ,8,0,8
201601,PHY,PHY,320,A,10482,Intro to Modern Physics,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,DANA,B054,Gfroerer T,,,PRQ,NSRQ,8,0,8
201601,PHY,PHY,320,B,15550,Intro to Modern Physics,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,DANA,B054,Gfroerer T,,,PRQ,NSRQ,8,0,8
201601,PHY,PHY,320,B,15550,Intro to Modern Physics,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,DANA,153,Gfroerer T,,,PRQ,NSRQ,8,0,8
201601,PHY,PHY,330,0,10483,Classical Mechanics,,1,1, M  W  F ,1130,1220,1130 - 1220pm,DANA,153,Kharel S,,,PRQ,,20,0,20
201601,PHY,PHY,360,0,10484,Quantum Mechanics I,,1,1,  T  R  ,940,1055,0940 - 1055am,DANA,153,Belloni M,,,PRQ,,20,0,20
201601,PHY,PHY,392,0,14055,Special Topics in Physics,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,PHY,PHY,395,0,10491,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,PHY,PHY,397,0,14195,IS:Adv Software Dev/Science,,1,1,      ,,,TBA ,,,Kuchera M,,,"PRM,XLST",,10,0,10
201601,DIG,PHY,397,0,14195,IS:Adv Software Dev/Science,,1,1,      ,,,TBA ,,,Kuchera M,,,"PRM,XLST",,10,0,10
201601,CSC,PHY,397,0,14195,IS:Adv Software Dev/Science,,1,1,      ,,,TBA ,,,Kuchera M,,,"PRM,XLST",,10,0,10
201601,PHY,PHY,400,0,14692,Statistical & Thermal Physics,,1,1, M  W  F ,1230,1320,1230 - 0120pm,DANA,153,Gfroerer T,,,PRQ,,20,0,20
201601,PHY,PHY,495,0,10497,Independent Research,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201601,POL,POL,101,0,15563,Contemp Political Ideologies,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,2130,Rathnam L,,,"12,3#",SSRQ,30,0,30
201601,POL,POL,121,A,15564,American Politics,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,1062,Bullock G,,,"12,3#",SSRQ,30,0,30
201601,POL,POL,121,B,15565,American Politics,,1,1, M  W  F ,1530,1620,0330 - 0420pm,WALL,106,Phan N,,,"12,3#",SSRQ,30,0,30
201601,POL,POL,121,C,16073,American Politics,,1,1,  T  R  ,815,930,0815 - 0930am,WALL,106,O'Geen A,,,"12,3#",SSRQ,30,0,30
201601,POL,POL,140,0,15759,Comparative Global Politics,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,2068,Rigger S,,,"12,3#",SSRQ,30,0,30
201601,POL,POL,161,A,15567,International Relations,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,1006,Ceka B,,,"12,3#",SSRQ,30,0,30
201601,POL,POL,161,B,15760,International Relations,,1,1, M  W  F ,930,1020,0930 - 1020am,VAC,117,Toska S,,,"12,3#",SSRQ,30,0,30
201601,LAS,POL,201,0,15575,Methods and Statistics,,1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,B05,Ceka B,,,,MQRQ,30,0,30
201601,POL,POL,201,0,15575,Methods and Statistics,,1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,B05,Ceka B,,,,MQRQ,30,0,30
201601,EAS,POL,201,0,15575,Methods and Statistics,,1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,B05,Ceka B,,,,MQRQ,30,0,30
201601,AFR,POL,201,0,15575,Methods and Statistics,,1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,B05,Ceka B,,,,MQRQ,30,0,30
201601,POL,POL,204,0,15570,Modern Political Theory,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,1006,Shaw B,,,,SSRQ,30,0,30
201601,GSS,POL,207,0,15621,Justice and Family,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,1027,Shaw B,,,,SSRQ,30,0,30
201601,POL,POL,207,0,15621,Justice and Family,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,1027,Shaw B,,,,SSRQ,30,0,30
201601,COM,POL,223,0,16074,The Presidency,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2164,Roberts S,,,,SSRQ,30,0,30
201601,POL,POL,223,0,16074,The Presidency,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2164,Roberts S,,,,SSRQ,30,0,30
201601,POL,POL,226,0,16133,Racial & Ethnic Politics,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,3106,Phan N,,,,CULT NONE,30,0,30
201601,AFR,POL,226,0,16133,Racial & Ethnic Politics,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,3106,Phan N,,,,CULT NONE,30,0,30
201601,POL,POL,289,0,15577,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201601,POL,POL,291,0,15579,Politics of the Middle East,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1006,Toska S,,,,CULT SSRQ,30,0,30
201601,ARB,POL,291,0,15579,Politics of the Middle East,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1006,Toska S,,,,CULT SSRQ,30,0,30
201601,POL,POL,302,0,16075,Difference and Disagreement,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CHAM,2130,Rathnam L,,,,SSRQ,30,0,30
201601,POL,POL,325,0,15997,Constitutional Law,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,1003,O'Geen A,,,,LTRQ,30,0,30
201601,POL,POL,326,0,16167,Legal Research and Writing,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,1003,Boddery S,,,,SSCI,30,0,30
201601,POL,POL,350,0,16076,Politics in North Africa,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2146,Alexander M,,,,CULT,30,0,30
201601,POL,POL,362,0,15765,American Foreign Policy,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CHAM,1006,Menkhaus K,,,,SSRQ,30,0,30
201601,POL,POL,389,0,15768,Tutorial,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,1,0,1
201601,POL,POL,408,0,16077,"Sem:Chinese Pol Theory,Anc&Mod",,1,1,    R  ,1340,1620,0140 - 0420pm,CHAM,1045,Rathnam L,,,PRM,,12,0,12
201601,POL,POL,423,0,15769,Politics of Reproduction,,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,2196,Roberts S,,,PRM,,12,0,12
201601,COM,POL,423,0,15769,Politics of Reproduction,,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,2196,Roberts S,,,PRM,,12,0,12
201601,GSS,POL,423,0,15769,Politics of Reproduction,,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,2196,Roberts S,,,PRM,,12,0,12
201601,POL,POL,440,0,15992,Sem: European Integration,,1,1, M     ,1330,1620,0130 - 0420pm,WALL,320,Ceka B,,,PRM,,12,0,12
201601,POL,POL,460,0,15021,Sem:Statebuilding&Peacebuildng,,1,1,  T    ,1340,1620,0140 - 0420pm,CHAM,2196,Menkhaus K,,,PRM,,12,0,12
201601,ENV,POL,472,0,15771,Sem: Citizens vs. Consumers,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,1046,Bullock G,,,PRM,,12,0,12
201601,POL,POL,472,0,15771,Sem: Citizens vs. Consumers,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,1046,Bullock G,,,PRM,,12,0,12
201601,POL,POL,485,A,15593,Advanced Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,1,0,1
201601,PSY,PSY,101,A,10531,General Psychology,,1,1, M  W  F ,930,1020,0930 - 1020am,WALL,210,Munger M,,,,SSRQ,40,0,40
201601,PSY,PSY,101,B,10532,General Psychology,,1,1, M  W  F ,1230,1320,1230 - 0120pm,WALL,210,Boyd M,,,,SSRQ,40,0,40
201601,PSY,PSY,101,C,10533,General Psychology,,1,1, M  W  F ,1330,1420,0130 - 0220pm,WALL,210,Boyd M,,,,SSRQ,40,0,40
201601,PSY,PSY,195,0,10537,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,"PRQ,PRM",,20,0,20
201601,COM,PSY,232,0,14677,Social Psychology,,1,1, M  W  F ,830,920,0830 - 0920am,WALL,106,Good J,,,PRQ,SSRQ,32,0,32
201601,PSY,PSY,232,0,14677,Social Psychology,,1,1, M  W  F ,830,920,0830 - 0920am,WALL,106,Good J,,,PRQ,SSRQ,32,0,32
201601,EDU,PSY,232,0,14677,Social Psychology,,1,1, M  W  F ,830,920,0830 - 0920am,WALL,106,Good J,,,PRQ,SSRQ,32,0,32
201601,PSY,PSY,234,0,14793,Child Psychopathology,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ,XLST",SSRQ,32,0,32
201601,MHU,PSY,234,0,14793,Child Psychopathology,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ,XLST",SSRQ,32,0,32
201601,EDU,PSY,234,0,14793,Child Psychopathology,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ,XLST",SSRQ,32,0,32
201601,PSY,PSY,241,0,14679,Child Development,,1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Leyva D,,,"PRQ,XLST",SSRQ,32,0,32
201601,EDU,PSY,241,0,14679,Child Development,,1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Leyva D,,,"PRQ,XLST",SSRQ,32,0,32
201601,MHU,PSY,245,0,16057,Psychology of Aging,,1,1, M  W  F ,1230,1320,1230 - 0120pm,WALL,243,Multhaup K,,,,SSRQ,32,0,32
201601,PSY,PSY,245,0,16057,Psychology of Aging,,1,1, M  W  F ,1230,1320,1230 - 0120pm,WALL,243,Multhaup K,,,,SSRQ,32,0,32
